"SS"	"PromoterDistance"	"DistTerm"	"Distance"	"sameStrand"	"DownDistance"	"sameDownStrand"
"RAND_647"	0.6	0	1000	0	1	0	1
"RAND_1069"	-22.8	-148	667	0	0	0	0
"RAND_1082"	-54.3	0	302	0	1	0	1
"RAND_377"	-62.2	-878	205	0	1	0	1
"RAND_174"	-30.4	-362	1000	0	1	0	1
"RAND_723"	-10.5	-715	1000	0	1	0	1
"RAND_444"	-32.4	0	1000	0	1	0	1
"RAND_682"	-4.6	-796	1000	0	1	0	1
"RAND_204"	-22.1	-45	1000	0	1	0	1
"RAND_634"	-24	-1000	1000	0	0	0	0
"RAND_193"	-78.57	0	1000	0	0	0	0
"RAND_953"	-9.8	-100	1000	0	0	0	0
"RAND_64"	-56.3	-644	1000	-132	1	0	1
"RAND_412"	-32.3	-239	133	0	1	0	1
"RAND_224"	-23.2	-949	1000	0	0	0	0
"RAND_803"	-21.9	-479	792	0	0	0	0
"RAND_556"	-4.9	-508	866	-126	1	0	1
"RAND_747"	-24.2	-455	0	0	0	0	1
"RAND_457"	-57.3	-388	1000	0	0	0	0
"RAND_446"	-16.1	-317	1000	0	1	0	1
"RAND_178"	-26.7	-232	227	0	1	0	1
"RAND_1085"	-10.5	-731	1000	-277	1	175	0
"RAND_952"	-40.8	-100	1000	0	0	0	0
"RAND_761"	-16.7	0	1000	0	1	0	1
"RAND_41"	-4.2	-736	1000	0	0	0	0
"RAND_694"	-23.7	-631	1000	0	1	0	1
"RAND_605"	-17.3	-565	1000	0	1	0	1
"RAND_326"	-11	-404	565	0	1	0	1
"RAND_908"	-13.1	-102	1000	0	0	0	0
"RAND_290"	-102.5	-583	1000	0	0	0	0
"RAND_683"	-19.4	-147	1000	-89	1	0	1
"RAND_1103"	-94	-556	407	0	1	0	1
"RAND_514"	-105.8	0	1000	0	0	0	0
"RAND_96"	-77.6	-162	1000	0	0	0	0
"RAND_742"	-111.9	-560	1000	0	1	0	1
"RAND_557"	-14.5	-687	1000	0	0	0	0
"RAND_687"	-8.1	-350	1000	0	0	0	0
"RAND_614"	-1.5	-303	1000	0	0	0	0
"RAND_860"	-10.1	-1000	1000	0	1	0	1
"RAND_156"	-26	-878	1000	0	1	0	1
"RAND_325"	-22.4	0	151	0	1	0	1
"RAND_1031"	-31.5	-271	1000	-63	1	0	0
"RAND_673"	-19.4	-1000	349	0	0	0	0
"RAND_725"	-34.2	-200	311	0	1	0	1
"RAND_409"	-7.7	-103	1000	0	1	0	1
"RAND_812"	-13.9	-7	1000	-6	1	132	0
"RAND_1010"	-28.9	-33	1000	-52	0	90	0
"RAND_798"	-42.6	-466	1000	-99	1	0	1
"RAND_1000"	-58.6	-519	1000	0	0	0	0
"RAND_155"	-23.8	-252	1000	0	1	0	1
"RAND_431"	-36.4	-1000	0	0	1	0	1
"RAND_973"	-9	-142	0	-17	0	0	1
"RAND_655"	-27.9	0	292	0	1	0	1
"RAND_520"	-11.9	-44	1000	0	0	0	0
"RAND_304"	-16.6	0	1000	0	0	0	0
"RAND_589"	-5.9	-490	1000	-358	0	0	0
"RAND_995"	-13	-675	1000	0	0	0	0
"RAND_143"	-32.6	0	379	0	1	0	1
"RAND_184"	-11.7	-1000	1000	0	0	0	0
"RAND_773"	-0.2	-402	191	0	0	0	0
"RAND_966"	-81	0	1000	0	0	0	0
"RAND_797"	-8.3	0	1000	0	1	0	1
"RAND_856"	-46.7	-425	1000	0	0	0	0
"RAND_1078"	-13.6	-357	1000	0	1	100	0
"RAND_996"	-41.7	-319	1000	0	1	0	1
"RAND_469"	-18.1	-98	1000	0	1	0	1
"RAND_648"	-16.5	-291	1000	0	1	0	1
"RAND_624"	-28.1	0	1000	0	0	0	0
"RAND_1086"	-8.7	-244	1000	0	1	0	1
"RAND_691"	-33.1	-197	1000	0	1	0	1
"RAND_527"	-78.5	-1000	1000	0	0	0	0
"RAND_839"	-38.45	-721	1000	0	0	0	0
"RAND_397"	-12.7	-367	1000	0	0	394	0
"RAND_559"	-21.9	-328	472	0	1	0	1
"RAND_692"	-24.4	-236	1000	0	1	0	1
"RAND_903"	-33.4	0	1000	0	1	0	1
"RAND_162"	-21.1	-499	1000	0	0	0	0
"RAND_603"	-85.7	-1000	1000	0	0	0	0
"RAND_16"	-6.7	-1000	1000	0	0	0	0
"RAND_270"	-108	-1000	45	-86	0	0	1
"RAND_477"	-72.2	0	1000	-13	1	0	0
"RAND_337"	-12.8	-1000	1000	0	0	0	0
"RAND_826"	-15.67	-44	398	0	1	0	1
"RAND_660"	-10.1	-60	1000	-389	1	0	1
