id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
S_enterica_LT2_RAND_1427	-39	-117	1000	0	1	0	1	0	0.005347594	0.005347594	0.005347594	0.010695187	0.010695187	0	0	0	0.010695187	0	0	0.005347594	0.010695187	0.021390374	0	0	0.005347594	0.016042781	0.005347594	0.010695187	0.005347594	0.010695187	0.016042781	0.010695187	0	0.005347594	0	0	0	0.005347594	0	0	0	0	0.010695187	0.016042781	0.021390374	0	0.005347594	0.010695187	0.005347594	0	0.005347594	0	0.005347594	0.005347594	0.005347594	0	0.016042781	0.016042781	0.010695187	0.016042781	0.016042781	0.021390374	0.010695187	0.010695187	0.010695187	0	0.005347594	0	0.005347594	0.010695187	0.005347594	0	0.026737968	0.026737968	0	0.016042781	0.010695187	0.005347594	0	0.016042781	0.016042781	0.005347594	0.005347594	0.005347594	0.016042781	0.010695187	0.005347594	0.005347594	0.010695187	0.005347594	0	0.005347594	0.010695187	0.016042781	0.016042781	0.016042781	0.005347594	0.005347594	0	0.005347594	0	0.005347594	0.005347594	0.021390374	0.010695187	0	0.005347594	0.010695187	0.010695187	0	0.016042781	0	0.005347594	0.010695187	0.005347594	0.010695187	0.005347594	0.005347594	0.010695187	0.010695187	0.021390374	0.005347594	0.005347594	0.016042781	0.016042781	0	0.010695187	0.005347594	0	0.005347594	0.005347594	0.010695187	0	0.005347594	0.010695187	0	0	0	0.010695187	0	0.021390374	0.005347594	0.005347594	0
S_enterica_LT2_RAND_1428	-101.1	-1000	1000	0	0	0	0	0.020057307	0.014326648	0.008595989	0.014326648	0.008595989	0.008595989	0.00286533	0.005730659	0.005730659	0.014326648	0.008595989	0.005730659	0.00286533	0.005730659	0.014326648	0.00286533	0.011461318	0.008595989	0.011461318	0.008595989	0.014326648	0.005730659	0.00286533	0.005730659	0.00286533	0.008595989	0.008595989	0.00286533	0.005730659	0.00286533	0.005730659	0.00286533	0.00286533	0.005730659	0.008595989	0.008595989	0.005730659	0.014326648	0.005730659	0.005730659	0.022922636	0.00286533	0.008595989	0	0.005730659	0.008595989	0.008595989	0	0.00286533	0.014326648	0.008595989	0.00286533	0.008595989	0.011461318	0.017191977	0.011461318	0	0.00286533	0.008595989	0.005730659	0.005730659	0.011461318	0.008595989	0.00286533	0.008595989	0.020057307	0.017191977	0.00286533	0.017191977	0.005730659	0.00286533	0.005730659	0.017191977	0.008595989	0.008595989	0	0	0.00286533	0.008595989	0.008595989	0.00286533	0.005730659	0.00286533	0	0.005730659	0.011461318	0	0.008595989	0.017191977	0.017191977	0.00286533	0.00286533	0.014326648	0	0.00286533	0.005730659	0.011461318	0.011461318	0.014326648	0.00286533	0.011461318	0.00286533	0.00286533	0.008595989	0.00286533	0.005730659	0.011461318	0	0.005730659	0.008595989	0.017191977	0.00286533	0.008595989	0.005730659	0	0.005730659	0	0.017191977	0.014326648	0.00286533	0.00286533	0.011461318	0.005730659	0.008595989	0.005730659	0.00286533	0.017191977	0.017191977	0.00286533	0.00286533	0.00286533	0.00286533	0	0.00286533	0.00286533	0.011461318	0
S_enterica_LT2_RAND_1429	-21	0	1000	0	1	0	1	0.044303797	0.044303797	0.012658228	0	0.006329114	0.006329114	0.018987342	0.012658228	0.012658228	0.006329114	0.012658228	0	0	0.006329114	0.018987342	0	0	0.006329114	0	0.006329114	0.006329114	0.006329114	0	0.006329114	0.018987342	0.012658228	0	0	0	0.012658228	0.012658228	0.018987342	0.006329114	0.012658228	0.012658228	0.006329114	0.006329114	0.012658228	0	0.006329114	0.012658228	0	0.006329114	0	0.006329114	0.006329114	0	0.006329114	0	0.025316456	0	0	0.018987342	0.012658228	0.012658228	0.006329114	0.012658228	0.006329114	0.012658228	0	0.006329114	0	0.012658228	0	0.012658228	0.006329114	0.006329114	0.006329114	0.012658228	0.006329114	0	0.012658228	0.006329114	0.006329114	0	0.006329114	0	0.006329114	0.006329114	0	0.006329114	0.012658228	0.012658228	0	0.03164557	0.006329114	0	0	0.006329114	0	0.012658228	0.006329114	0	0	0.006329114	0.018987342	0.006329114	0.025316456	0.006329114	0.006329114	0.012658228	0	0.006329114	0	0.012658228	0.006329114	0.006329114	0.006329114	0.018987342	0	0.012658228	0	0.006329114	0.012658228	0	0	0	0.006329114	0.006329114	0.006329114	0	0.006329114	0	0	0	0	0.03164557	0	0.012658228	0	0.006329114	0.006329114	0	0	0.006329114	0.012658228	0
S_enterica_LT2_RAND_1430	-28.6	-217	669	0	1	0	1	0.017391304	0.008695652	0	0	0	0	0.017391304	0.008695652	0	0.008695652	0.008695652	0	0.008695652	0	0.017391304	0	0	0	0	0.008695652	0	0.008695652	0.017391304	0	0	0.017391304	0	0.008695652	0	0	0.034782609	0	0.008695652	0	0	0	0	0.026086957	0.008695652	0	0.008695652	0	0	0.026086957	0	0.008695652	0	0.008695652	0.008695652	0	0	0.008695652	0	0.008695652	0	0.017391304	0.008695652	0	0.008695652	0.008695652	0.008695652	0	0	0	0	0.017391304	0	0	0	0	0.008695652	0	0.026086957	0.008695652	0	0.008695652	0.008695652	0.017391304	0.034782609	0	0	0.008695652	0.026086957	0.008695652	0.008695652	0.060869565	0	0.008695652	0.060869565	0	0.017391304	0	0.008695652	0	0	0	0.008695652	0.008695652	0.008695652	0	0	0.008695652	0.008695652	0.008695652	0	0.008695652	0.008695652	0	0	0	0.026086957	0.008695652	0.043478261	0.008695652	0.008695652	0.008695652	0	0.008695652	0.017391304	0	0.017391304	0.008695652	0	0.026086957	0	0	0	0	0.008695652	0.008695652	0.017391304	0	0	0	0	0.008695652	0
S_enterica_LT2_RAND_1431	-46.4	0	0	0	0	97	0	0.038461538	0.006410256	0.019230769	0.019230769	0	0	0.012820513	0.012820513	0	0.012820513	0.025641026	0	0.006410256	0.006410256	0.006410256	0.006410256	0	0.006410256	0.006410256	0.006410256	0.006410256	0.006410256	0	0.012820513	0	0.006410256	0.006410256	0.006410256	0	0	0.025641026	0	0.012820513	0	0.006410256	0.025641026	0	0.012820513	0	0.006410256	0.012820513	0.006410256	0	0	0.012820513	0.019230769	0	0	0	0.025641026	0.006410256	0.006410256	0.019230769	0	0	0.012820513	0	0	0.006410256	0.006410256	0.012820513	0.006410256	0.019230769	0	0.012820513	0.025641026	0.006410256	0	0.012820513	0	0	0.012820513	0.019230769	0.012820513	0.012820513	0.006410256	0.006410256	0	0	0	0.006410256	0.006410256	0.006410256	0	0.012820513	0.006410256	0	0	0.006410256	0	0.012820513	0	0	0	0.006410256	0.006410256	0.019230769	0.025641026	0	0	0.019230769	0.012820513	0.006410256	0	0.006410256	0	0.012820513	0.006410256	0.019230769	0.019230769	0.006410256	0.006410256	0	0.012820513	0	0.012820513	0	0.012820513	0.006410256	0.012820513	0.006410256	0.012820513	0	0	0	0	0.019230769	0.006410256	0	0	0.006410256	0.006410256	0.006410256	0.012820513	0.006410256	0	0
S_enterica_LT2_RAND_1432	-59	-51	1000	0	0	0	0	0	0.005434783	0.005434783	0	0.005434783	0.005434783	0.005434783	0.005434783	0.005434783	0.010869565	0.005434783	0.005434783	0.010869565	0.005434783	0.005434783	0	0	0.005434783	0.010869565	0.005434783	0.005434783	0.005434783	0.010869565	0.005434783	0	0.016304348	0.005434783	0	0	0.005434783	0	0.005434783	0.010869565	0	0.016304348	0.016304348	0	0.048913043	0.016304348	0.005434783	0	0.005434783	0	0.005434783	0	0.016304348	0	0.005434783	0	0.010869565	0	0.010869565	0.005434783	0.005434783	0.005434783	0	0.010869565	0.010869565	0.005434783	0.005434783	0.005434783	0.005434783	0.016304348	0.005434783	0.016304348	0.038043478	0.005434783	0	0.010869565	0	0	0.005434783	0.010869565	0	0	0.005434783	0.005434783	0.016304348	0	0	0.005434783	0	0.010869565	0.032608696	0.010869565	0.010869565	0.02173913	0	0.005434783	0	0.010869565	0.005434783	0	0	0.027173913	0	0.010869565	0.027173913	0.016304348	0	0.005434783	0.005434783	0.010869565	0.005434783	0.010869565	0.038043478	0.010869565	0.005434783	0.010869565	0	0.010869565	0	0.027173913	0.027173913	0.010869565	0.010869565	0.005434783	0.005434783	0	0.005434783	0	0	0	0.005434783	0.016304348	0.005434783	0	0	0	0	0.016304348	0.005434783	0.010869565	0.005434783	0.005434783	0	0
S_enterica_LT2_RAND_1434	-36.8	-112	1000	-52	1	0	0	0.025	0.015	0.005	0.005	0	0.005	0.025	0.005	0.005	0.01	0	0.005	0.005	0	0.01	0	0	0.005	0.01	0.005	0.015	0	0.01	0	0.01	0.025	0.015	0.01	0	0.005	0.01	0.015	0.005	0.01	0	0.005	0.015	0.015	0	0	0.01	0.01	0.01	0	0.005	0.01	0.005	0	0	0.005	0.005	0.005	0	0.015	0.01	0	0.005	0.005	0.005	0	0	0.01	0.01	0.03	0.005	0.01	0.01	0.01	0.005	0	0	0.01	0.01	0.005	0.005	0.015	0.005	0.015	0.005	0	0.01	0	0.01	0.005	0.025	0.025	0	0.01	0.01	0.015	0	0.01	0.02	0	0.005	0	0.005	0.01	0	0.015	0.015	0.005	0.01	0.01	0.005	0	0	0.005	0.005	0.025	0.01	0.025	0.005	0.01	0.015	0.01	0	0.015	0	0.005	0	0	0	0.005	0.015	0.015	0.005	0	0.015	0	0.005	0	0	0.015	0.005	0	0
S_enterica_LT2_RAND_1435	-20.2	0	0	-29	1	0	1	0.02189781	0.01459854	0.01459854	0.00729927	0	0.02189781	0.01459854	0	0	0.02919708	0.00729927	0	0.01459854	0	0	0	0	0	0.00729927	0.00729927	0	0.00729927	0.01459854	0.00729927	0	0.01459854	0.00729927	0	0.00729927	0	0.01459854	0.00729927	0.00729927	0	0	0.02919708	0.00729927	0.02189781	0	0.00729927	0.01459854	0.00729927	0.00729927	0.01459854	0	0.02919708	0	0.02189781	0	0	0.00729927	0.01459854	0	0.02919708	0.01459854	0	0.00729927	0	0	0	0	0	0	0	0.00729927	0.00729927	0.01459854	0.01459854	0.01459854	0.00729927	0	0	0.01459854	0.00729927	0.00729927	0	0	0.00729927	0.00729927	0.00729927	0.00729927	0.00729927	0.00729927	0.00729927	0	0.02189781	0.00729927	0.02189781	0	0	0.00729927	0.00729927	0	0	0	0.01459854	0.00729927	0.01459854	0.01459854	0.00729927	0.00729927	0	0.01459854	0	0.00729927	0.00729927	0.00729927	0	0	0	0.00729927	0.00729927	0.02189781	0.00729927	0.01459854	0	0.02189781	0	0	0	0.00729927	0.01459854	0	0	0	0.02189781	0.02919708	0	0	0.00729927	0	0.01459854	0.00729927	0.00729927	0.00729927	0.00729927	0
S_enterica_LT2_RAND_1436	-48.1	0	0	0	0	0	0	0.053763441	0.007168459	0.010752688	0.014336918	0.007168459	0	0.007168459	0.010752688	0.007168459	0.017921147	0.003584229	0.007168459	0.014336918	0.007168459	0.010752688	0.003584229	0.010752688	0	0.007168459	0.007168459	0.014336918	0.003584229	0.003584229	0.003584229	0	0.014336918	0.007168459	0	0.010752688	0	0.010752688	0.007168459	0.014336918	0	0.003584229	0.014336918	0.007168459	0.014336918	0	0.003584229	0.003584229	0.010752688	0.007168459	0.010752688	0	0.014336918	0	0.003584229	0.014336918	0.010752688	0.003584229	0	0.003584229	0.010752688	0.010752688	0.010752688	0	0.014336918	0.010752688	0.003584229	0.010752688	0.007168459	0.010752688	0.007168459	0.010752688	0.007168459	0.014336918	0.007168459	0.007168459	0.003584229	0.010752688	0.007168459	0.014336918	0.003584229	0.003584229	0.010752688	0	0.007168459	0.007168459	0	0	0.003584229	0.003584229	0	0	0.025089606	0	0.003584229	0.010752688	0	0.007168459	0.007168459	0.003584229	0	0.003584229	0.010752688	0.007168459	0.014336918	0.014336918	0	0.007168459	0.007168459	0.003584229	0.007168459	0.007168459	0.007168459	0.003584229	0	0.010752688	0.010752688	0.017921147	0.017921147	0.007168459	0.007168459	0.003584229	0.003584229	0	0.017921147	0	0.003584229	0.007168459	0.010752688	0.003584229	0.010752688	0.007168459	0.007168459	0.014336918	0.007168459	0	0.010752688	0.007168459	0.007168459	0	0	0.007168459	0.007168459	0
S_enterica_LT2_RAND_1437	-13.5	0	1000	0	0	0	0	0.013333333	0.013333333	0.013333333	0	0.013333333	0.026666667	0	0	0	0	0.013333333	0.013333333	0	0.013333333	0	0	0.013333333	0	0.013333333	0	0.013333333	0	0.013333333	0.013333333	0	0	0	0	0	0.013333333	0.013333333	0	0.013333333	0	0	0	0	0	0	0	0	0	0	0.013333333	0.026666667	0.013333333	0	0	0	0.013333333	0.026666667	0.026666667	0	0.013333333	0	0	0	0.013333333	0.013333333	0.026666667	0	0.013333333	0	0	0.013333333	0	0.013333333	0	0.013333333	0	0	0.013333333	0	0	0	0.026666667	0	0.066666667	0.013333333	0	0	0	0.013333333	0.013333333	0.026666667	0.013333333	0.026666667	0.013333333	0.04	0	0	0	0	0	0	0	0.013333333	0.013333333	0	0.013333333	0	0	0	0.013333333	0	0	0.013333333	0.013333333	0.013333333	0.026666667	0	0.013333333	0.026666667	0	0	0	0	0.04	0	0.013333333	0	0	0	0	0	0	0.013333333	0	0	0	0.013333333	0	0.013333333	0.013333333	0	0	0
S_enterica_LT2_RAND_1438	-3.4	-1000	1000	0	0	0	0	0.01369863	0.02739726	0	0	0.01369863	0.01369863	0.01369863	0	0.01369863	0	0.01369863	0	0	0.01369863	0.04109589	0	0	0	0	0.01369863	0.01369863	0	0	0	0	0.04109589	0	0	0.02739726	0	0	0	0	0	0.01369863	0	0	0.02739726	0	0	0	0.01369863	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0	0	0.01369863	0.01369863	0.01369863	0.02739726	0.01369863	0.01369863	0.01369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.01369863	0.01369863	0	0	0.02739726	0.01369863	0	0.01369863	0	0.01369863	0.02739726	0	0.01369863	0.01369863	0.04109589	0	0	0.01369863	0	0	0	0	0.02739726	0	0	0	0	0	0.01369863	0.01369863	0	0.02739726	0.01369863	0	0.01369863	0.01369863	0	0.01369863	0.02739726	0	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0.02739726	0	0	0	0.01369863	0	0.01369863	0	0.01369863	0	0
S_enterica_LT2_RAND_1439	-54.5	-250	1000	0	0	0	0	0	0	0.013793103	0	0	0.006896552	0.006896552	0.010344828	0.013793103	0.020689655	0.003448276	0.006896552	0.006896552	0	0.003448276	0	0.006896552	0	0.006896552	0	0.013793103	0	0.010344828	0.003448276	0.006896552	0.020689655	0.003448276	0.006896552	0	0.003448276	0.010344828	0.013793103	0.013793103	0	0	0.010344828	0.006896552	0.024137931	0.006896552	0	0.010344828	0.003448276	0	0.003448276	0.006896552	0	0.003448276	0.003448276	0.013793103	0.006896552	0.010344828	0.003448276	0.003448276	0.006896552	0.010344828	0	0.006896552	0.003448276	0.010344828	0.010344828	0.010344828	0	0.006896552	0.010344828	0.010344828	0.031034483	0.003448276	0.003448276	0.013793103	0	0.006896552	0.006896552	0.013793103	0.003448276	0	0.003448276	0.006896552	0.010344828	0.013793103	0.006896552	0.003448276	0.010344828	0.013793103	0.010344828	0.003448276	0.020689655	0.020689655	0.010344828	0.024137931	0.006896552	0.020689655	0	0.003448276	0	0.003448276	0	0.013793103	0.020689655	0.003448276	0.017241379	0.003448276	0.013793103	0.006896552	0.013793103	0.003448276	0.003448276	0.010344828	0	0.010344828	0.010344828	0.010344828	0.010344828	0.010344828	0.024137931	0	0.006896552	0.003448276	0.013793103	0.006896552	0	0	0.003448276	0.003448276	0.013793103	0.006896552	0	0	0.006896552	0	0.006896552	0.010344828	0.010344828	0.006896552	0.010344828	0.010344828	0	0
S_enterica_LT2_RAND_1440	-88	-672	1000	0	0	0	0	0.007272727	0.003636364	0.010909091	0.007272727	0.007272727	0.010909091	0.014545455	0.003636364	0.003636364	0.007272727	0	0.003636364	0.003636364	0.014545455	0.003636364	0	0	0.007272727	0.003636364	0.003636364	0.003636364	0.010909091	0.010909091	0.003636364	0.003636364	0.025454545	0.010909091	0.003636364	0.003636364	0.003636364	0.003636364	0	0.007272727	0.003636364	0	0.003636364	0.010909091	0.014545455	0.007272727	0	0	0.007272727	0	0.007272727	0.003636364	0.003636364	0.007272727	0.007272727	0.007272727	0.007272727	0.003636364	0.036363636	0	0	0.003636364	0.003636364	0.007272727	0.003636364	0.003636364	0.007272727	0	0	0.003636364	0.014545455	0.003636364	0.021818182	0.007272727	0	0.003636364	0	0.007272727	0	0.018181818	0.010909091	0.018181818	0.025454545	0.010909091	0.007272727	0.018181818	0.003636364	0	0.010909091	0.018181818	0.010909091	0.007272727	0.04	0.014545455	0.007272727	0.021818182	0.007272727	0.010909091	0	0.003636364	0	0	0.003636364	0.014545455	0	0	0.003636364	0.003636364	0.018181818	0.003636364	0.007272727	0.003636364	0.010909091	0.021818182	0.003636364	0.003636364	0.010909091	0.007272727	0.025454545	0.032727273	0.010909091	0.003636364	0.010909091	0	0.003636364	0	0.007272727	0.007272727	0.007272727	0	0.003636364	0.003636364	0.007272727	0.014545455	0.003636364	0	0.003636364	0.003636364	0.007272727	0.014545455	0.010909091	0	0.007272727	0
S_enterica_LT2_RAND_1441	-33.92	-1000	1000	0	0	0	0	0.013793103	0.020689655	0.013793103	0.006896552	0.006896552	0.013793103	0.027586207	0	0.006896552	0.006896552	0.013793103	0	0.006896552	0.013793103	0.006896552	0	0	0.013793103	0.013793103	0.006896552	0.013793103	0.006896552	0.006896552	0	0	0.013793103	0.006896552	0.013793103	0	0	0	0	0.006896552	0.006896552	0.013793103	0.020689655	0.020689655	0.013793103	0	0	0.013793103	0.006896552	0	0	0	0.013793103	0	0	0	0.006896552	0	0.013793103	0	0.006896552	0.006896552	0.013793103	0.006896552	0	0.020689655	0	0.006896552	0.013793103	0.006896552	0.006896552	0.020689655	0.027586207	0.006896552	0	0.013793103	0	0.006896552	0	0.027586207	0	0	0	0.006896552	0	0.006896552	0	0	0.013793103	0.006896552	0.006896552	0.006896552	0.020689655	0.013793103	0.006896552	0.020689655	0.006896552	0.006896552	0.006896552	0	0	0	0	0.006896552	0.006896552	0	0.006896552	0.006896552	0.006896552	0.006896552	0.006896552	0	0.013793103	0.006896552	0	0.020689655	0.006896552	0.020689655	0	0.020689655	0.020689655	0.006896552	0.013793103	0	0.013793103	0	0	0	0.013793103	0	0.006896552	0.006896552	0.020689655	0.013793103	0.006896552	0	0	0	0.006896552	0.006896552	0	0	0.006896552	0
S_enterica_LT2_RAND_1443	-37.5	-63	1000	0	1	0	1	0.033333333	0.019047619	0.014285714	0.019047619	0.00952381	0.00952381	0.014285714	0.00952381	0.004761905	0.014285714	0.004761905	0.004761905	0.019047619	0.00952381	0.004761905	0.014285714	0.014285714	0.004761905	0	0	0.00952381	0	0.00952381	0.00952381	0.019047619	0.004761905	0.004761905	0	0.004761905	0.004761905	0.014285714	0.00952381	0	0.00952381	0.028571429	0.023809524	0	0.004761905	0.004761905	0.004761905	0	0	0.004761905	0.00952381	0.004761905	0.033333333	0	0.014285714	0.004761905	0.019047619	0.00952381	0	0	0.00952381	0.004761905	0.028571429	0	0.014285714	0.028571429	0	0.004761905	0	0.004761905	0.004761905	0.019047619	0.014285714	0.004761905	0	0.00952381	0	0.004761905	0	0.00952381	0	0	0	0.004761905	0	0	0	0.004761905	0.004761905	0.00952381	0.00952381	0	0	0	0	0	0.004761905	0.004761905	0	0.004761905	0	0.00952381	0	0.028571429	0.00952381	0.004761905	0.004761905	0.019047619	0.004761905	0.004761905	0	0.019047619	0	0.038095238	0	0.019047619	0.004761905	0	0	0	0	0.00952381	0.004761905	0	0	0	0	0.014285714	0.023809524	0	0.00952381	0.004761905	0.019047619	0.004761905	0.004761905	0.004761905	0	0.00952381	0.00952381	0	0.004761905	0.00952381	0	0
S_enterica_LT2_RAND_1444	-2.3	-968	1000	0	1	0	1	0.071428571	0	0.053571429	0.008928571	0.008928571	0.008928571	0.017857143	0.017857143	0.017857143	0	0.053571429	0	0.017857143	0	0	0	0	0	0.008928571	0.008928571	0	0.008928571	0	0.026785714	0.017857143	0	0	0	0	0.017857143	0.008928571	0.026785714	0	0	0.026785714	0	0	0	0	0.017857143	0	0.008928571	0.008928571	0	0	0.008928571	0.026785714	0.008928571	0.017857143	0.017857143	0.008928571	0	0	0	0	0	0.008928571	0	0.035714286	0	0.017857143	0	0	0	0.017857143	0	0	0	0.008928571	0	0	0	0.008928571	0	0	0	0	0	0	0	0	0.008928571	0.008928571	0	0	0	0	0	0	0	0	0	0	0	0.008928571	0.017857143	0	0.008928571	0	0	0.008928571	0.017857143	0	0.008928571	0.008928571	0	0.035714286	0.008928571	0.026785714	0	0	0	0	0	0	0	0	0	0	0	0.017857143	0.008928571	0	0	0	0.035714286	0.017857143	0.008928571	0.008928571	0.008928571	0.026785714	0.008928571	0	0	0.017857143	0.017857143	0
S_enterica_LT2_RAND_1445	-13.2	0	1000	0	0	0	0	0	0	0.033333333	0	0	0	0	0	0.011111111	0.011111111	0.022222222	0	0	0.011111111	0	0	0	0.022222222	0.011111111	0.011111111	0.011111111	0.011111111	0	0.011111111	0.011111111	0.011111111	0	0	0	0.011111111	0.011111111	0	0	0	0.011111111	0	0	0.011111111	0	0	0.022222222	0.011111111	0	0.011111111	0.011111111	0.022222222	0.011111111	0	0	0.022222222	0.022222222	0	0.011111111	0	0.033333333	0.011111111	0	0	0	0	0	0.022222222	0.011111111	0.011111111	0	0	0.022222222	0	0.033333333	0.011111111	0	0.011111111	0	0.011111111	0	0	0.011111111	0.033333333	0	0	0	0.022222222	0.022222222	0	0	0.044444444	0	0.022222222	0.022222222	0.011111111	0	0	0	0	0.011111111	0	0.022222222	0	0	0.011111111	0.011111111	0	0.022222222	0.011111111	0	0	0.011111111	0	0	0.011111111	0.011111111	0.011111111	0	0	0	0	0.011111111	0.011111111	0	0	0.011111111	0.011111111	0	0.011111111	0.011111111	0	0.022222222	0	0	0.011111111	0	0.011111111	0.011111111	0	0	0	0
S_enterica_LT2_RAND_1447	-56	-198	1000	0	1	0	1	0	0.009966777	0.003322259	0.003322259	0	0.006644518	0.016611296	0.013289037	0.009966777	0.006644518	0.006644518	0	0.016611296	0	0.009966777	0.003322259	0.006644518	0.003322259	0.009966777	0	0.006644518	0.009966777	0.016611296	0.006644518	0	0.013289037	0.019933555	0.016611296	0.006644518	0.009966777	0.009966777	0.009966777	0.009966777	0.003322259	0.009966777	0.003322259	0.003322259	0.006644518	0.003322259	0	0.006644518	0	0.003322259	0.009966777	0	0.009966777	0.016611296	0.009966777	0.009966777	0.009966777	0.003322259	0.013289037	0.009966777	0.006644518	0.009966777	0.013289037	0.003322259	0.013289037	0.009966777	0.013289037	0.003322259	0.006644518	0.003322259	0.009966777	0.016611296	0.009966777	0.006644518	0.006644518	0.009966777	0	0.006644518	0.003322259	0.009966777	0.006644518	0.003322259	0.009966777	0.013289037	0.009966777	0	0	0	0	0.013289037	0	0.013289037	0.016611296	0	0.003322259	0.013289037	0.009966777	0.029900332	0	0.003322259	0	0.006644518	0.003322259	0.016611296	0.003322259	0.006644518	0.009966777	0.003322259	0.003322259	0.009966777	0.006644518	0	0.003322259	0.013289037	0.006644518	0.009966777	0.006644518	0.009966777	0	0.006644518	0.003322259	0	0	0.009966777	0.003322259	0.003322259	0.006644518	0.019933555	0.009966777	0.003322259	0.023255814	0.006644518	0.009966777	0.003322259	0.003322259	0.006644518	0.009966777	0.016611296	0.006644518	0.003322259	0.009966777	0.003322259	0.006644518	0
S_enterica_LT2_RAND_1448	-33.4	-898	1000	0	1	0	1	0.01056338	0.017605634	0	0.003521127	0.003521127	0.007042254	0.007042254	0.014084507	0	0.003521127	0.003521127	0	0.01056338	0.003521127	0.014084507	0.007042254	0.003521127	0.007042254	0.007042254	0.007042254	0.01056338	0.014084507	0.01056338	0.003521127	0	0.017605634	0.017605634	0	0.003521127	0	0.014084507	0.003521127	0.003521127	0.003521127	0.007042254	0.01056338	0.003521127	0.01056338	0	0	0.007042254	0.007042254	0.003521127	0	0	0	0.01056338	0.007042254	0.007042254	0.021126761	0.007042254	0.01056338	0.017605634	0.007042254	0.017605634	0.01056338	0.01056338	0.017605634	0.014084507	0.007042254	0.003521127	0.01056338	0.017605634	0.007042254	0.01056338	0.003521127	0.01056338	0.003521127	0.017605634	0.007042254	0.007042254	0	0.014084507	0.014084507	0.01056338	0.007042254	0.003521127	0.01056338	0.003521127	0.003521127	0	0.003521127	0.01056338	0	0.014084507	0.021126761	0.003521127	0.01056338	0.01056338	0.003521127	0.017605634	0.01056338	0	0	0.01056338	0	0.01056338	0.007042254	0	0.003521127	0.007042254	0	0.007042254	0.007042254	0.003521127	0.01056338	0.01056338	0.007042254	0.017605634	0.014084507	0.01056338	0.014084507	0.01056338	0.007042254	0.007042254	0.003521127	0.003521127	0.01056338	0.003521127	0	0.007042254	0.007042254	0	0.014084507	0.014084507	0.007042254	0	0.003521127	0.003521127	0.003521127	0.014084507	0.003521127	0.003521127	0.01056338	0.003521127	0	0
