id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
s783777	-67	-1000	515	-84	1	562	0	0.016326531	0.012244898	0.004081633	0	0	0.012244898	0.012244898	0.020408163	0.004081633	0.020408163	0.016326531	0.004081633	0.012244898	0.008163265	0.008163265	0	0.008163265	0.008163265	0.008163265	0	0.004081633	0.008163265	0.004081633	0.004081633	0	0.004081633	0.008163265	0.004081633	0.024489796	0.012244898	0.004081633	0.012244898	0.004081633	0.008163265	0.004081633	0.016326531	0.004081633	0.016326531	0.008163265	0.024489796	0.008163265	0.008163265	0.004081633	0.008163265	0.012244898	0.012244898	0	0.012244898	0	0.004081633	0.016326531	0.004081633	0.004081633	0.004081633	0.016326531	0.016326531	0.004081633	0.008163265	0	0.004081633	0.004081633	0.008163265	0.008163265	0	0.012244898	0.016326531	0.008163265	0	0.016326531	0	0	0.008163265	0.004081633	0.008163265	0.008163265	0.004081633	0	0.008163265	0	0.016326531	0.004081633	0	0	0.008163265	0.004081633	0.004081633	0	0.008163265	0	0	0.004081633	0.024489796	0.004081633	0.008163265	0.004081633	0.008163265	0.012244898	0.016326531	0.024489796	0.012244898	0.008163265	0.012244898	0.016326531	0	0.008163265	0.004081633	0.004081633	0	0.004081633	0.008163265	0.004081633	0	0.012244898	0	0.012244898	0.012244898	0.020408163	0.004081633	0	0.012244898	0	0	0	0.004081633	0.004081633	0.016326531	0.004081633	0	0.004081633	0.004081633	0.004081633	0.012244898	0	0.012244898	0.004081633	0.012244898	1
s783922	-38.5	-1000	660	-229	1	459	0	0	0.004926108	0.009852217	0.004926108	0.009852217	0.004926108	0.009852217	0.019704433	0.014778325	0.014778325	0.019704433	0.004926108	0.004926108	0.014778325	0.014778325	0	0.009852217	0.009852217	0.009852217	0	0.014778325	0.004926108	0	0	0.004926108	0.004926108	0.009852217	0.004926108	0.009852217	0.009852217	0	0.004926108	0.004926108	0.014778325	0.009852217	0.009852217	0	0.014778325	0.004926108	0.049261084	0	0.004926108	0	0.004926108	0	0.014778325	0	0	0	0	0.019704433	0.004926108	0.009852217	0	0.024630542	0.014778325	0.004926108	0.009852217	0.004926108	0.004926108	0.009852217	0	0	0.004926108	0.009852217	0.009852217	0.024630542	0	0.019704433	0	0.009852217	0	0.004926108	0.004926108	0	0	0.004926108	0.004926108	0	0.004926108	0.004926108	0.009852217	0.004926108	0.004926108	0	0	0	0.014778325	0.004926108	0	0.014778325	0.009852217	0	0.004926108	0	0.009852217	0.019704433	0.009852217	0.014778325	0.019704433	0.009852217	0.014778325	0.019704433	0.014778325	0.009852217	0.004926108	0	0	0.009852217	0	0.004926108	0	0.004926108	0	0.004926108	0.019704433	0.034482759	0.009852217	0	0.004926108	0	0	0	0.009852217	0	0.019704433	0.004926108	0	0	0.004926108	0	0.014778325	0.004926108	0.014778325	0	0.014778325	1
s850032	0	-83	1000	-156	1	173	1	0	0.076923077	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0.076923077	0	0	0.076923077	0	0.153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
s897527	-64.8	-1000	1000	-300	0	139	1	0.010362694	0.015544041	0.03626943	0	0.015544041	0.015544041	0.015544041	0.010362694	0.010362694	0.015544041	0.010362694	0.015544041	0	0	0	0	0.025906736	0.010362694	0	0.010362694	0.015544041	0.010362694	0.005181347	0.010362694	0	0.010362694	0.010362694	0.005181347	0	0	0.015544041	0.005181347	0.005181347	0.020725389	0	0	0.020725389	0.010362694	0	0.005181347	0.005181347	0.010362694	0.010362694	0.010362694	0	0.005181347	0	0.005181347	0.005181347	0	0.005181347	0.005181347	0.010362694	0	0.010362694	0	0	0	0.010362694	0.015544041	0.005181347	0.010362694	0.020725389	0.005181347	0.005181347	0	0	0.005181347	0.005181347	0.010362694	0.005181347	0.010362694	0.015544041	0.005181347	0.010362694	0.010362694	0.005181347	0.010362694	0.005181347	0.015544041	0.005181347	0.005181347	0.010362694	0	0	0.005181347	0.005181347	0.005181347	0.015544041	0.010362694	0	0	0.015544041	0	0	0.010362694	0	0.005181347	0.005181347	0.005181347	0.025906736	0.015544041	0.010362694	0	0.015544041	0.010362694	0.005181347	0	0	0	0.010362694	0	0.005181347	0	0.005181347	0.015544041	0	0.005181347	0	0.015544041	0.005181347	0.020725389	0	0.005181347	0.015544041	0.010362694	0.010362694	0.010362694	0	0.005181347	0	0.010362694	0.005181347	0.020725389	0	0	1
s908201	-39	-270	0	0	0	175	1	0.038834951	0	0.009708738	0	0.029126214	0.009708738	0.009708738	0.009708738	0.009708738	0.009708738	0.019417476	0.019417476	0	0.009708738	0.009708738	0	0.029126214	0.029126214	0	0	0.019417476	0.019417476	0	0.009708738	0	0	0.009708738	0.009708738	0.009708738	0	0.009708738	0.019417476	0.009708738	0	0	0	0.019417476	0	0	0	0.009708738	0.019417476	0	0	0.029126214	0.009708738	0	0.009708738	0	0.009708738	0	0	0	0	0.009708738	0	0	0.019417476	0	0.029126214	0.009708738	0.029126214	0.019417476	0	0	0	0	0	0	0	0.029126214	0.009708738	0	0	0	0	0.009708738	0	0	0.009708738	0.009708738	0	0	0.009708738	0	0	0	0	0.019417476	0	0.019417476	0.019417476	0	0.009708738	0	0	0.009708738	0	0.019417476	0.019417476	0	0.019417476	0	0.019417476	0	0	0	0	0	0	0.029126214	0	0	0	0.009708738	0	0	0	0.019417476	0	0	0	0	0.029126214	0.038834951	0.009708738	0	0	0.019417476	0.009708738	0	0	0	0.019417476	0	0	1
s940528	-6.6	-1000	0	-33	1	119	1	0.068965517	0.034482759	0	0	0	0	0	0.034482759	0.034482759	0	0	0	0	0	0	0	0	0	0	0.034482759	0	0	0	0	0	0	0	0	0	0.068965517	0	0	0	0.137931034	0	0	0	0	0	0	0.034482759	0	0.034482759	0	0	0.034482759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034482759	0	0	0.068965517	0	0	0.034482759	0	0	0	0	0	0	0	0	0	0	0	0	0.034482759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034482759	0	0.034482759	0	0	0	0	0.034482759	0	0	0	0	0	0	0	0	0	0	0	0	0.034482759	0	0	0	0.034482759	0	0	0.034482759	0	0.068965517	0	0	0	0	0	0	0.034482759	0	0	1
s980088	-20.4	-2	1000	-354	1	1726	0	0.016	0	0.024	0.016	0.008	0.016	0.008	0.016	0.024	0.016	0	0.016	0	0	0.008	0.008	0	0	0.016	0.008	0.024	0.008	0.008	0.008	0.016	0.008	0	0.008	0	0.008	0	0.016	0.008	0.008	0	0	0.008	0.032	0	0	0	0	0	0.008	0	0.016	0	0	0.008	0	0	0	0	0.016	0.016	0	0.016	0	0.008	0.032	0.008	0.008	0.008	0.024	0.008	0.016	0	0.032	0	0	0.016	0.008	0.008	0	0	0.008	0	0.016	0	0	0.008	0.008	0	0.016	0.016	0	0	0	0	0	0.008	0.008	0	0	0	0	0	0	0	0.024	0.008	0.008	0.008	0.016	0	0.008	0	0	0.016	0	0.008	0	0.008	0.008	0	0	0.016	0	0	0	0.008	0.008	0	0.016	0.032	0.008	0.024	0	0	0	0.016	0.016	0	0.032	0.008	0	1
s994832	2.8	-28	1000	-91	1	35	1	0	0	0	0	0	0.090909091	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0.090909091	0	0.090909091	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	1
s1011455	-20.3	0	471	-116	1	222	1	0	0	0	0.008403361	0	0.008403361	0	0	0	0.008403361	0.008403361	0	0	0.008403361	0.008403361	0.008403361	0	0	0.008403361	0	0.016806723	0	0.025210084	0.008403361	0.016806723	0	0.008403361	0	0	0	0.008403361	0.016806723	0	0.016806723	0.016806723	0.008403361	0.016806723	0.016806723	0	0	0.008403361	0.008403361	0	0.008403361	0	0	0.008403361	0	0	0	0.008403361	0.008403361	0.016806723	0.008403361	0	0	0.025210084	0	0	0	0.008403361	0	0.025210084	0.008403361	0.016806723	0.008403361	0.008403361	0.008403361	0.008403361	0	0	0.025210084	0.016806723	0.016806723	0.008403361	0	0.008403361	0.008403361	0.016806723	0	0.008403361	0.016806723	0.016806723	0.033613445	0.008403361	0.016806723	0	0.016806723	0.016806723	0	0.016806723	0	0	0	0.016806723	0	0.008403361	0.008403361	0	0.008403361	0.008403361	0	0	0.008403361	0.033613445	0.025210084	0	0.008403361	0.008403361	0	0.008403361	0.025210084	0.016806723	0.008403361	0	0.008403361	0.008403361	0.008403361	0.008403361	0.008403361	0.008403361	0.008403361	0	0.016806723	0.008403361	0.008403361	0	0.008403361	0	0	0	0	0.016806723	0	0	0	1
s1025915	-18.1	-595	1000	0	1	0	1	0	0	0.009615385	0.019230769	0	0	0	0	0.009615385	0.009615385	0	0.028846154	0.019230769	0.019230769	0	0	0.009615385	0.009615385	0	0	0.019230769	0	0.019230769	0	0	0	0.009615385	0	0	0	0	0.009615385	0.028846154	0	0.009615385	0	0.009615385	0.009615385	0	0	0.009615385	0.009615385	0.019230769	0	0	0.009615385	0.009615385	0	0.009615385	0.009615385	0	0.038461538	0	0.009615385	0.019230769	0.009615385	0	0.009615385	0.009615385	0	0.019230769	0.019230769	0	0	0.019230769	0.009615385	0.009615385	0.009615385	0.019230769	0	0	0	0.019230769	0	0	0	0.019230769	0.019230769	0	0.009615385	0	0	0.009615385	0.009615385	0.009615385	0.019230769	0.009615385	0	0.028846154	0	0.009615385	0	0.009615385	0	0	0.009615385	0	0.019230769	0	0.019230769	0.009615385	0	0	0.028846154	0.019230769	0	0.009615385	0	0	0.009615385	0.009615385	0.009615385	0.019230769	0.009615385	0	0	0	0.009615385	0.009615385	0	0.009615385	0.009615385	0	0	0	0	0.009615385	0	0	0	0.028846154	0.009615385	0.009615385	0.019230769	0.009615385	0	1
s1026569	-47.84	0	405	0	1	283	1	0	0.02994012	0	0	0.011976048	0.017964072	0.011976048	0.005988024	0	0	0.005988024	0	0	0.011976048	0.011976048	0	0	0.005988024	0.017964072	0.017964072	0.017964072	0.005988024	0.005988024	0.011976048	0.005988024	0.011976048	0	0	0.005988024	0.005988024	0.005988024	0	0	0	0.017964072	0.011976048	0.017964072	0.017964072	0	0.011976048	0	0	0	0.005988024	0.005988024	0.011976048	0.011976048	0.005988024	0.005988024	0.005988024	0.011976048	0.011976048	0.011976048	0	0.023952096	0	0.005988024	0.017964072	0	0.011976048	0	0.011976048	0.005988024	0	0.005988024	0.041916168	0.017964072	0.017964072	0.011976048	0.005988024	0.005988024	0.017964072	0.011976048	0.011976048	0	0	0.005988024	0.005988024	0	0	0	0.005988024	0.005988024	0.011976048	0.005988024	0.005988024	0	0	0.005988024	0	0.005988024	0	0	0	0.011976048	0	0.023952096	0.017964072	0	0.005988024	0.011976048	0.005988024	0.005988024	0.011976048	0.011976048	0.005988024	0.011976048	0.005988024	0.011976048	0	0.023952096	0	0.011976048	0	0	0.011976048	0.005988024	0	0	0.005988024	0.005988024	0.005988024	0	0.017964072	0	0	0.017964072	0.011976048	0	0.005988024	0.011976048	0.011976048	0.005988024	0.011976048	0.005988024	0	1
X_nematophila_RAND_577	-11	-604	1000	0	1	0	1	0	0	0.037735849	0.018867925	0	0.018867925	0.037735849	0	0.018867925	0	0.018867925	0	0	0	0.018867925	0	0	0	0	0	0.018867925	0.018867925	0	0.018867925	0	0	0.018867925	0.018867925	0	0	0	0	0.037735849	0.018867925	0	0.018867925	0	0	0	0	0	0	0	0	0	0.037735849	0	0	0	0	0.018867925	0	0.018867925	0	0.018867925	0	0	0	0	0.018867925	0	0	0	0.018867925	0.037735849	0	0	0	0.018867925	0	0.018867925	0.018867925	0.037735849	0.037735849	0.037735849	0	0	0	0	0	0	0	0	0	0	0.018867925	0	0	0.018867925	0	0	0	0	0	0	0	0	0	0	0	0.037735849	0.018867925	0	0.037735849	0	0.018867925	0	0	0	0	0	0	0	0	0	0.037735849	0	0	0	0.018867925	0	0	0	0	0	0.018867925	0.018867925	0	0	0.018867925	0	0.037735849	0	0.018867925	0	0	0
X_nematophila_RAND_600	0	-867	1000	-48	1	9	1	0.027027027	0	0	0.054054054	0.027027027	0	0	0	0	0	0	0	0.027027027	0.027027027	0	0.054054054	0.027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027027027	0	0	0.027027027	0.027027027	0	0	0	0	0	0	0	0	0	0.054054054	0	0	0	0.054054054	0	0	0.027027027	0.054054054	0	0.054054054	0.027027027	0.027027027	0.027027027	0	0	0	0	0	0.027027027	0	0	0.027027027	0	0.027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027027027	0	0	0	0.027027027	0.027027027	0	0	0	0	0	0	0	0	0.027027027	0	0.027027027	0.027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027027027	0.027027027	0	0.027027027	0	0	0	0	0	0.027027027	0	0
X_nematophila_RAND_30	0	-511	1000	-84	0	455	0	0.050847458	0	0	0.042372881	0.033898305	0.008474576	0	0	0	0	0	0.008474576	0.033898305	0.016949153	0.016949153	0	0.025423729	0	0.008474576	0.025423729	0.008474576	0	0	0	0	0.008474576	0	0	0	0.008474576	0	0	0	0	0.025423729	0.008474576	0	0	0	0.008474576	0.008474576	0	0.016949153	0	0	0.050847458	0.016949153	0	0.008474576	0.016949153	0.008474576	0	0	0.016949153	0.025423729	0.008474576	0	0.016949153	0.016949153	0.008474576	0	0.016949153	0	0	0.025423729	0.008474576	0.008474576	0.016949153	0	0.016949153	0.008474576	0	0	0.008474576	0.016949153	0	0	0	0	0.008474576	0	0	0	0	0	0.008474576	0	0	0	0.008474576	0	0	0.008474576	0	0	0.008474576	0.016949153	0.033898305	0.008474576	0	0	0	0	0	0	0	0.033898305	0	0.008474576	0.016949153	0.016949153	0	0	0	0	0	0	0.016949153	0	0.008474576	0	0.008474576	0	0	0	0.033898305	0.025423729	0.008474576	0	0	0	0	0	0	0.025423729	0.008474576	0
X_nematophila_RAND_79	-3.9	-12	1000	0	1	0	1	0.019607843	0.009803922	0.009803922	0.039215686	0.009803922	0.009803922	0	0.009803922	0.009803922	0	0	0.009803922	0.019607843	0.019607843	0.009803922	0.009803922	0	0.009803922	0	0.009803922	0.009803922	0	0	0.009803922	0	0	0.009803922	0	0.019607843	0.009803922	0.009803922	0	0.009803922	0.009803922	0.009803922	0	0.009803922	0.019607843	0	0	0	0	0	0.009803922	0.029411765	0.039215686	0	0.009803922	0.009803922	0.009803922	0	0.009803922	0.039215686	0.009803922	0.009803922	0.009803922	0.009803922	0	0.019607843	0	0	0	0	0	0.009803922	0	0.009803922	0.029411765	0.009803922	0.009803922	0.009803922	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0.009803922	0	0	0	0.009803922	0	0.009803922	0.009803922	0	0.009803922	0.009803922	0.009803922	0.009803922	0	0.009803922	0	0	0.019607843	0.009803922	0	0	0.019607843	0	0	0.009803922	0.009803922	0	0	0.009803922	0.009803922	0.009803922	0.009803922	0.009803922	0	0	0	0.009803922	0.009803922	0	0.009803922	0	0	0.039215686	0	0.009803922	0.009803922	0	0.029411765	0	0.019607843	0.009803922	0	0
X_nematophila_RAND_365	-68.3	0	1000	0	0	33	0	0.019230769	0.019230769	0.014423077	0.004807692	0.019230769	0.009615385	0.014423077	0	0.009615385	0.014423077	0.004807692	0.009615385	0.019230769	0.014423077	0.014423077	0.004807692	0.024038462	0	0.004807692	0.004807692	0.004807692	0	0.004807692	0.009615385	0	0.014423077	0.009615385	0.004807692	0	0	0.004807692	0.019230769	0	0.009615385	0.004807692	0.004807692	0.009615385	0.009615385	0	0.009615385	0.009615385	0	0.009615385	0.004807692	0	0	0.014423077	0.004807692	0.004807692	0.004807692	0.004807692	0	0.009615385	0.009615385	0.014423077	0.019230769	0.004807692	0.028846154	0.024038462	0.004807692	0.004807692	0.004807692	0.004807692	0.009615385	0.014423077	0.004807692	0.014423077	0.009615385	0	0.009615385	0.019230769	0.004807692	0.009615385	0	0	0	0.004807692	0.004807692	0	0	0.009615385	0.004807692	0	0.004807692	0.014423077	0.004807692	0.004807692	0	0.014423077	0	0.009615385	0.004807692	0	0	0	0	0.014423077	0.009615385	0.004807692	0.014423077	0.014423077	0.014423077	0.004807692	0	0.004807692	0	0	0	0.009615385	0.009615385	0.038461538	0	0.009615385	0.004807692	0.004807692	0	0.009615385	0.009615385	0.019230769	0	0.004807692	0.004807692	0	0.009615385	0.004807692	0.004807692	0	0.004807692	0.004807692	0	0.009615385	0.004807692	0	0.024038462	0.004807692	0.009615385	0
X_nematophila_RAND_403	-22.7	0	1000	-520	0	15	0	0.026315789	0.013157895	0	0.052631579	0.013157895	0	0.013157895	0.013157895	0	0	0	0	0.039473684	0	0.078947368	0	0	0	0.026315789	0.026315789	0	0	0	0	0	0.026315789	0	0	0.013157895	0.026315789	0	0.013157895	0	0	0	0.013157895	0	0.013157895	0	0	0.013157895	0	0.013157895	0	0.013157895	0.052631579	0	0	0	0.013157895	0	0	0.039473684	0	0.013157895	0.026315789	0.026315789	0	0	0	0	0.013157895	0	0	0.013157895	0.013157895	0.013157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013157895	0	0	0	0	0.013157895	0	0.013157895	0	0.039473684	0	0.013157895	0	0	0	0	0	0	0	0	0.013157895	0.013157895	0	0	0.013157895	0	0	0	0	0	0.013157895	0	0	0	0	0	0.026315789	0	0.013157895	0.013157895	0.026315789	0.052631579	0.026315789	0	0	0	0.013157895	0	0	0	0.013157895	0
X_nematophila_RAND_437	-0.4	-1000	1000	-240	1	56	1	0	0	0	0.025641026	0	0.025641026	0	0.038461538	0	0.012820513	0	0	0.025641026	0.012820513	0.025641026	0	0	0	0.012820513	0	0	0.012820513	0	0.012820513	0	0	0.012820513	0	0.038461538	0.012820513	0.012820513	0	0	0.012820513	0.012820513	0	0.012820513	0	0.012820513	0	0	0	0.012820513	0.012820513	0	0.064102564	0.012820513	0.012820513	0	0	0.025641026	0.012820513	0	0.012820513	0.012820513	0.012820513	0.012820513	0.012820513	0	0	0	0.012820513	0	0	0.012820513	0.025641026	0	0	0	0	0	0	0.012820513	0.012820513	0	0.012820513	0.012820513	0	0	0.012820513	0	0	0	0	0	0	0	0	0.012820513	0.012820513	0	0.012820513	0.012820513	0.012820513	0	0	0	0.012820513	0.012820513	0	0	0	0	0	0	0	0.012820513	0.012820513	0	0	0	0	0	0	0	0	0	0	0	0.012820513	0	0	0	0.012820513	0.012820513	0.051282051	0.025641026	0	0.012820513	0.025641026	0.012820513	0.012820513	0	0.012820513	0.012820513	0.012820513	0
X_nematophila_RAND_549	-18	0	1000	0	0	0	0	0.032520325	0.008130081	0.024390244	0	0.016260163	0.008130081	0	0	0	0.008130081	0.016260163	0.008130081	0.008130081	0.008130081	0.008130081	0.008130081	0.016260163	0	0.024390244	0.008130081	0	0.016260163	0	0	0	0.008130081	0	0	0	0	0	0.008130081	0	0	0.008130081	0.016260163	0	0.016260163	0.008130081	0.008130081	0.008130081	0.016260163	0	0.008130081	0	0.008130081	0.016260163	0.008130081	0.008130081	0.016260163	0.008130081	0.016260163	0	0	0.024390244	0.008130081	0	0.032520325	0.016260163	0.008130081	0	0.016260163	0	0	0.008130081	0.032520325	0.008130081	0.016260163	0.008130081	0	0.016260163	0	0	0	0	0	0.008130081	0.008130081	0	0.008130081	0	0.008130081	0.008130081	0	0.008130081	0.016260163	0.008130081	0.016260163	0	0	0.008130081	0.008130081	0	0	0	0.016260163	0.008130081	0.016260163	0.008130081	0	0.016260163	0.008130081	0.008130081	0	0	0.008130081	0.024390244	0	0.016260163	0.008130081	0.024390244	0	0.008130081	0.016260163	0	0.008130081	0.008130081	0	0.008130081	0	0.008130081	0	0	0.008130081	0.008130081	0	0	0.008130081	0.008130081	0	0.008130081	0.016260163	0.008130081	0	0.008130081	0	0
X_nematophila_RAND_552	0	-242	1000	0	1	0	1	0	0	0	0.023255814	0	0	0	0.023255814	0	0.023255814	0	0	0.023255814	0.023255814	0	0.023255814	0.023255814	0.023255814	0.023255814	0	0	0	0.023255814	0	0	0.023255814	0	0	0	0	0.023255814	0	0.023255814	0	0	0.023255814	0	0.023255814	0	0	0	0	0	0	0	0	0.023255814	0	0	0.023255814	0	0	0.023255814	0	0.023255814	0.023255814	0.023255814	0.023255814	0	0	0.023255814	0.023255814	0.023255814	0	0	0.023255814	0	0	0	0.023255814	0	0	0	0	0	0	0	0.023255814	0	0	0	0	0	0	0	0.023255814	0	0	0	0.023255814	0	0	0.023255814	0	0	0	0.023255814	0	0	0	0	0.023255814	0.023255814	0	0	0	0	0	0.023255814	0	0.023255814	0	0	0	0	0	0	0	0	0	0	0.023255814	0	0	0.023255814	0	0	0.046511628	0.023255814	0	0	0	0	0.046511628	0	0	0
X_nematophila_RAND_559	-5.1	-267	94	-4068	0	1561	0	0.04	0	0	0.04	0	0	0	0.08	0	0	0	0.04	0	0	0.04	0	0	0	0	0	0.04	0	0	0	0	0	0.04	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.04	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.04	0.04	0	0	0	0.04	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0.04	0	0	0	0	0	0.04	0	0.08	0	0	0	0.04	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0
X_nematophila_RAND_602	-32.9	-592	1000	0	1	0	1	0.006410256	0	0.012820513	0.012820513	0.006410256	0.006410256	0.006410256	0.006410256	0.006410256	0.012820513	0.006410256	0	0.019230769	0.006410256	0.019230769	0	0	0	0.006410256	0.012820513	0.006410256	0.006410256	0.006410256	0.006410256	0	0	0.012820513	0.006410256	0	0.006410256	0.012820513	0	0.012820513	0	0.006410256	0.006410256	0.012820513	0.012820513	0	0.006410256	0.006410256	0	0	0	0.012820513	0.006410256	0.006410256	0.012820513	0	0.006410256	0.012820513	0.019230769	0.025641026	0.006410256	0.006410256	0	0.019230769	0.012820513	0.006410256	0.012820513	0.006410256	0.006410256	0	0.006410256	0	0.012820513	0.006410256	0.006410256	0.025641026	0	0.012820513	0.006410256	0	0.006410256	0	0.006410256	0.006410256	0.019230769	0.012820513	0.006410256	0	0.006410256	0	0	0.012820513	0.025641026	0	0.019230769	0.032051282	0	0.012820513	0	0	0	0.025641026	0	0.012820513	0.006410256	0	0.006410256	0.006410256	0.006410256	0.006410256	0.012820513	0.006410256	0.012820513	0	0.006410256	0.012820513	0.006410256	0.012820513	0	0.019230769	0.006410256	0	0.012820513	0.006410256	0.012820513	0	0.006410256	0.006410256	0	0	0.012820513	0.012820513	0.006410256	0.012820513	0	0.006410256	0	0.012820513	0	0	0.019230769	0	0.006410256	0
X_nematophila_RAND_632	-19.8	0	1000	0	0	0	0	0	0.027027027	0	0	0.013513514	0	0	0.040540541	0.013513514	0	0	0.027027027	0	0	0.013513514	0	0	0	0.013513514	0	0.027027027	0.013513514	0	0	0.013513514	0	0	0	0.013513514	0	0	0	0	0.013513514	0.027027027	0.013513514	0	0.013513514	0	0.013513514	0	0.013513514	0	0	0	0	0	0.013513514	0	0	0	0	0	0.027027027	0.027027027	0	0.013513514	0	0.027027027	0.013513514	0.013513514	0	0	0.013513514	0.027027027	0.013513514	0.013513514	0	0.013513514	0.013513514	0.013513514	0	0.013513514	0	0	0	0	0	0.013513514	0	0.013513514	0	0.013513514	0	0.013513514	0	0	0.013513514	0.013513514	0	0	0	0.013513514	0	0	0	0	0.027027027	0.013513514	0.013513514	0	0.013513514	0	0.013513514	0	0	0.013513514	0	0.040540541	0	0.027027027	0	0	0.013513514	0.013513514	0.027027027	0	0.040540541	0	0	0.027027027	0.013513514	0	0	0.013513514	0	0	0	0	0	0	0	0	0.013513514	0.013513514	0	0
